Customer_ID,Customer_Name,Industry,Region,City,Credit_Limit,Sales_Manager,Customer_Segment,Risk_Base_Score,Customer_Credit_Rating,Customer_Status
CUST0842,Global Retail,FMCG,North,Mumbai,2000000,S. Kapoor,SME,74,D,Active
CUST0843,Prime Logistics,Manufacturing,East,Kolkata,250000,S. Kapoor,Mid-Market,38,B,Inactive
CUST0844,Alpha Pharma,FMCG,North,Jaipur,3000000,N. Verma,Mid-Market,30,A,Active
CUST0845,Global Pharma,Manufacturing,East,Chennai,1000000,A. Sharma,Mid-Market,18,A,Active
CUST0846,Vertex Enterprises,IT Services,East,Pune,250000,R. Singh,SME,71,D,Active
CUST0847,Beta Logistics,Automotive,East,Delhi,2000000,S. Kapoor,Enterprise,66,C,Active
CUST0848,Alpha Enterprises,IT Services,South,Jaipur,3000000,N. Verma,SME,35,B,Active
CUST0849,Beta Enterprises,Manufacturing,East,Kolkata,3000000,N. Verma,SME,27,A,Active
CUST0850,Delta Industries,IT Services,East,Delhi,250000,P. Mehta,Enterprise,32,B,Active
CUST0851,Vertex Industries,Automotive,West,Jaipur,3000000,S. Kapoor,SME,20,A,Active
CUST0852,Delta Traders,IT Services,West,Bengaluru,2000000,P. Mehta,SME,60,C,Active
CUST0853,Prime Logistics,FMCG,East,Pune,3000000,P. Mehta,Enterprise,36,B,Active
CUST0854,Beta Industries,Manufacturing,South,Delhi,1000000,V. Rao,SME,51,C,Active
CUST0855,Global Retail,Pharma,East,Pune,1000000,P. Mehta,SME,42,B,Active
CUST0856,Prime Traders,Manufacturing,South,Kolkata,500000,A. Sharma,Enterprise,52,C,Active
CUST0857,Nova Enterprises,Automotive,North,Chennai,1000000,V. Rao,SME,33,B,Active
CUST0858,Global Traders,IT Services,West,Mumbai,1500000,K. Gupta,SME,79,D,Active
CUST0859,Alpha Solutions,Healthcare,South,Pune,1000000,K. Gupta,Enterprise,29,A,Active
CUST0860,Gamma Retail,Construction,West,Chennai,500000,A. Sharma,Enterprise,37,B,Inactive
CUST0861,Apex Pharma,Healthcare,South,Delhi,500000,R. Singh,Enterprise,56,C,Active
CUST0862,Vertex Foods,FMCG,West,Mumbai,500000,K. Gupta,Mid-Market,23,A,Active
CUST0863,Zenith Enterprises,Automotive,West,Mumbai,1000000,V. Rao,SME,44,B,Active
CUST0864,Prime Pharma,Automotive,North,Hyderabad,1000000,V. Rao,Enterprise,39,B,Active
CUST0865,Zenith Foods,Automotive,North,Hyderabad,3000000,V. Rao,Enterprise,17,A,Active
CUST0866,Nova Solutions,Pharma,East,Kolkata,1000000,P. Mehta,SME,24,A,Active
CUST0867,Global Industries,Retail,West,Hyderabad,3000000,A. Sharma,SME,21,A,Active
CUST0868,Prime Enterprises,Automotive,West,Pune,250000,A. Sharma,Mid-Market,53,C,Active
CUST0869,Vertex Foods,Manufacturing,East,Chennai,2000000,S. Kapoor,Enterprise,28,A,Active
CUST0870,Beta Traders,Construction,West,Hyderabad,2000000,R. Singh,Enterprise,33,B,Active
CUST0871,Alpha Enterprises,Automotive,South,Pune,3000000,P. Mehta,SME,77,D,Active
CUST0872,Beta Retail,Retail,South,Jaipur,1500000,A. Sharma,Enterprise,31,B,Active
CUST0873,Prime Industries,Retail,West,Pune,1000000,R. Singh,Mid-Market,16,A,Active
CUST0874,Prime Retail,Manufacturing,North,Hyderabad,250000,K. Gupta,Enterprise,37,B,Active
CUST0875,Prime Retail,Construction,North,Kolkata,500000,S. Kapoor,Mid-Market,41,B,Active
CUST0876,Global Foods,IT Services,North,Delhi,3000000,R. Singh,Mid-Market,28,A,Active
CUST0877,Alpha Foods,Healthcare,South,Hyderabad,250000,R. Singh,Enterprise,65,C,Active
CUST0878,Global Enterprises,IT Services,South,Chennai,250000,A. Sharma,Mid-Market,61,C,Active
CUST0879,Apex Traders,Pharma,North,Pune,250000,V. Rao,Mid-Market,33,B,Inactive
CUST0880,Apex Retail,IT Services,South,Chennai,250000,S. Kapoor,SME,79,D,Active
CUST0881,Beta Solutions,Retail,North,Hyderabad,250000,P. Mehta,SME,62,C,Active
CUST0882,Prime Solutions,Healthcare,South,Kolkata,500000,R. Singh,Enterprise,78,D,Active
CUST0883,Nova Enterprises,Pharma,West,Jaipur,1500000,K. Gupta,Mid-Market,80,D,Inactive
CUST0884,Nova Foods,Retail,East,Jaipur,250000,S. Kapoor,Mid-Market,39,B,Active
CUST0885,Alpha Industries,Automotive,East,Pune,1000000,A. Sharma,SME,18,A,Active
CUST0886,Beta Retail,Construction,East,Chennai,1500000,R. Singh,Mid-Market,39,B,Active
CUST0887,Delta Foods,IT Services,North,Bengaluru,500000,R. Singh,Mid-Market,49,B,Active
CUST0888,Apex Pharma,FMCG,West,Jaipur,250000,V. Rao,Enterprise,75,D,Active
CUST0889,Gamma Foods,Pharma,South,Delhi,250000,R. Singh,Enterprise,23,A,Active
CUST0890,Beta Logistics,FMCG,West,Bengaluru,500000,P. Mehta,Enterprise,26,A,Active
CUST0891,Prime Enterprises,Healthcare,South,Pune,1000000,S. Kapoor,SME,73,D,Active
CUST0892,Alpha Foods,IT Services,South,Pune,1500000,V. Rao,Enterprise,15,A,Inactive
CUST0893,Delta Logistics,Retail,South,Jaipur,750000,A. Sharma,Mid-Market,77,D,Active
CUST0894,Zenith Industries,Retail,South,Chennai,250000,V. Rao,Enterprise,16,A,Active
CUST0895,Vertex Logistics,Manufacturing,East,Pune,750000,A. Sharma,Enterprise,61,C,Inactive
CUST0896,Beta Foods,Manufacturing,North,Delhi,500000,V. Rao,SME,69,C,Active
CUST0897,Apex Foods,FMCG,South,Pune,1000000,S. Kapoor,Enterprise,56,C,Active
CUST0898,Beta Enterprises,IT Services,North,Hyderabad,2000000,A. Sharma,Enterprise,19,A,Active
CUST0899,Beta Industries,FMCG,North,Kolkata,750000,N. Verma,Enterprise,37,B,Inactive
CUST0900,Prime Foods,IT Services,East,Mumbai,1500000,P. Mehta,Mid-Market,19,A,Active
CUST0901,Gamma Retail,Pharma,East,Hyderabad,1000000,R. Singh,Enterprise,39,B,Active
CUST0902,Zenith Pharma,Retail,East,Chennai,500000,R. Singh,Mid-Market,54,C,Active
CUST0903,Prime Logistics,Automotive,West,Mumbai,2000000,K. Gupta,Mid-Market,15,A,Active
CUST0904,Alpha Solutions,FMCG,South,Chennai,250000,N. Verma,Mid-Market,47,B,Active
CUST0905,Prime Enterprises,Retail,South,Mumbai,3000000,P. Mehta,Mid-Market,23,A,Active
CUST0906,Global Enterprises,IT Services,South,Bengaluru,2000000,P. Mehta,Enterprise,25,A,Active
CUST0907,Vertex Foods,IT Services,West,Bengaluru,500000,K. Gupta,SME,20,A,Inactive
CUST0908,Alpha Traders,Retail,South,Mumbai,1500000,S. Kapoor,Mid-Market,31,B,Active
CUST0909,Zenith Industries,Construction,East,Bengaluru,3000000,N. Verma,Mid-Market,51,C,Active
CUST0910,Apex Retail,Pharma,East,Kolkata,750000,V. Rao,SME,58,C,Active
CUST0911,Delta Enterprises,Healthcare,East,Mumbai,3000000,V. Rao,Enterprise,73,D,Active
CUST0912,Gamma Traders,FMCG,East,Bengaluru,3000000,N. Verma,Enterprise,33,B,Active
CUST0913,Zenith Enterprises,Healthcare,North,Mumbai,500000,A. Sharma,SME,65,C,Active
CUST0914,Prime Solutions,Manufacturing,South,Bengaluru,250000,K. Gupta,SME,52,C,Active
CUST0915,Beta Traders,FMCG,West,Pune,2000000,R. Singh,SME,40,B,Active
CUST0916,Zenith Traders,Construction,East,Kolkata,250000,P. Mehta,Enterprise,28,A,Active
CUST0917,Apex Enterprises,Pharma,West,Delhi,750000,K. Gupta,Mid-Market,32,B,Active
CUST0918,Apex Enterprises,Healthcare,North,Bengaluru,500000,S. Kapoor,Mid-Market,48,B,Active
CUST0919,Zenith Pharma,Construction,East,Hyderabad,2000000,R. Singh,Enterprise,71,D,Active
CUST0920,Beta Pharma,Pharma,South,Pune,1500000,R. Singh,SME,54,C,Active
CUST0921,Alpha Traders,FMCG,West,Pune,1000000,R. Singh,Mid-Market,53,C,Active
CUST0922,Nova Foods,Retail,East,Chennai,2000000,A. Sharma,Mid-Market,24,A,Active
CUST0923,Beta Enterprises,Healthcare,South,Delhi,250000,N. Verma,SME,38,B,Active
CUST0924,Alpha Retail,IT Services,East,Bengaluru,3000000,N. Verma,Mid-Market,37,B,Active
CUST0925,Zenith Solutions,FMCG,West,Delhi,3000000,S. Kapoor,Mid-Market,36,B,Active
CUST0926,Delta Logistics,Automotive,West,Bengaluru,2000000,R. Singh,Mid-Market,23,A,Active
CUST0927,Gamma Enterprises,Healthcare,South,Chennai,2000000,A. Sharma,Enterprise,70,C,Active
CUST0928,Zenith Solutions,FMCG,South,Kolkata,250000,V. Rao,SME,15,A,Active
CUST0929,Global Enterprises,FMCG,North,Chennai,1500000,A. Sharma,Mid-Market,65,C,Active
CUST0930,Zenith Traders,Manufacturing,South,Hyderabad,500000,K. Gupta,Enterprise,24,A,Active
CUST0931,Vertex Pharma,Construction,North,Pune,2000000,S. Kapoor,Mid-Market,55,C,Active
CUST0932,Nova Industries,Construction,North,Delhi,750000,S. Kapoor,SME,53,C,Active
CUST0933,Gamma Traders,Healthcare,North,Kolkata,2000000,A. Sharma,Enterprise,37,B,Active
CUST0934,Global Enterprises,Manufacturing,North,Chennai,250000,A. Sharma,SME,15,A,Active
CUST0935,Vertex Logistics,Healthcare,East,Chennai,500000,N. Verma,Enterprise,50,B,Active
CUST0936,Nova Retail,Healthcare,South,Chennai,1500000,K. Gupta,Mid-Market,28,A,Active
CUST0937,Beta Enterprises,Retail,North,Hyderabad,250000,K. Gupta,Enterprise,42,B,Active
CUST0938,Alpha Foods,Healthcare,West,Jaipur,500000,R. Singh,Enterprise,53,C,Active
CUST0939,Delta Enterprises,IT Services,East,Kolkata,750000,A. Sharma,SME,72,D,Active
CUST0940,Global Industries,FMCG,East,Mumbai,250000,S. Kapoor,SME,51,C,Active
CUST0941,Apex Retail,FMCG,West,Pune,1500000,N. Verma,Mid-Market,18,A,Active
CUST0942,Gamma Foods,IT Services,West,Delhi,3000000,N. Verma,SME,49,B,Active
CUST0943,Global Industries,IT Services,South,Chennai,750000,P. Mehta,SME,45,B,Active
CUST0944,Vertex Pharma,Healthcare,West,Kolkata,500000,A. Sharma,SME,37,B,Active
CUST0945,Prime Logistics,Pharma,West,Jaipur,1500000,P. Mehta,Enterprise,69,C,Active
CUST0946,Nova Foods,FMCG,East,Hyderabad,500000,P. Mehta,Mid-Market,32,B,Active
CUST0947,Apex Industries,Retail,East,Pune,2000000,A. Sharma,Enterprise,42,B,Active
CUST0948,Alpha Solutions,FMCG,West,Hyderabad,3000000,R. Singh,SME,42,B,Active
CUST0949,Apex Solutions,Healthcare,West,Mumbai,1000000,P. Mehta,SME,64,C,Active
CUST0950,Alpha Pharma,Manufacturing,West,Mumbai,3000000,N. Verma,Mid-Market,78,D,Active
CUST0951,Nova Traders,Construction,West,Pune,3000000,V. Rao,SME,53,C,Active
CUST0952,Nova Foods,Construction,West,Pune,750000,S. Kapoor,Enterprise,67,C,Active
CUST0953,Prime Traders,FMCG,East,Delhi,1000000,R. Singh,Mid-Market,33,B,Active
CUST0954,Gamma Industries,Construction,North,Kolkata,2000000,R. Singh,Mid-Market,60,C,Active
CUST0955,Prime Solutions,FMCG,North,Pune,750000,V. Rao,Mid-Market,73,D,Active
CUST0956,Nova Solutions,Automotive,South,Jaipur,2000000,R. Singh,SME,48,B,Active
CUST0957,Vertex Foods,IT Services,North,Pune,500000,K. Gupta,Mid-Market,54,C,Active
CUST0958,Prime Industries,Automotive,North,Kolkata,3000000,P. Mehta,Enterprise,34,B,Active
CUST0959,Nova Pharma,Automotive,West,Jaipur,3000000,A. Sharma,Mid-Market,19,A,Active
CUST0960,Prime Traders,Automotive,South,Pune,1500000,R. Singh,Enterprise,48,B,Active
CUST0961,Apex Enterprises,Healthcare,West,Chennai,250000,S. Kapoor,Enterprise,31,B,Active
CUST0962,Beta Traders,Retail,North,Chennai,3000000,S. Kapoor,SME,45,B,Active
CUST0963,Nova Foods,Construction,North,Kolkata,3000000,R. Singh,Enterprise,25,A,Active
CUST0964,Delta Logistics,Manufacturing,West,Chennai,250000,V. Rao,Enterprise,65,C,Active
CUST0965,Delta Pharma,Healthcare,North,Chennai,3000000,K. Gupta,SME,20,A,Active
CUST0966,Alpha Retail,IT Services,West,Chennai,3000000,N. Verma,Mid-Market,65,C,Active
CUST0967,Apex Solutions,Automotive,South,Chennai,250000,P. Mehta,Mid-Market,63,C,Active
CUST0968,Nova Foods,Healthcare,West,Mumbai,2000000,K. Gupta,SME,51,C,Active
CUST0969,Nova Traders,IT Services,South,Jaipur,750000,N. Verma,Mid-Market,27,A,Active
CUST0970,Gamma Foods,Manufacturing,East,Kolkata,1000000,V. Rao,SME,61,C,Active
CUST0971,Alpha Retail,FMCG,East,Chennai,2000000,K. Gupta,SME,41,B,Active
CUST0972,Zenith Industries,Healthcare,North,Pune,250000,R. Singh,Enterprise,25,A,Active
CUST0973,Vertex Pharma,IT Services,West,Hyderabad,750000,N. Verma,Mid-Market,43,B,Inactive
CUST0974,Global Industries,Automotive,West,Jaipur,500000,S. Kapoor,Mid-Market,42,B,Active
CUST0975,Delta Logistics,Automotive,East,Chennai,1500000,N. Verma,Mid-Market,79,D,Active
CUST0976,Nova Enterprises,Retail,North,Jaipur,750000,V. Rao,Enterprise,47,B,Active
CUST0977,Apex Pharma,FMCG,North,Bengaluru,2000000,V. Rao,SME,17,A,Active
CUST0978,Nova Pharma,Pharma,North,Kolkata,500000,K. Gupta,Enterprise,41,B,Active
CUST0979,Nova Enterprises,Manufacturing,East,Bengaluru,750000,R. Singh,Enterprise,15,A,Active
CUST0980,Global Traders,FMCG,North,Kolkata,1000000,S. Kapoor,SME,37,B,Active
CUST0981,Apex Foods,Healthcare,South,Hyderabad,1000000,P. Mehta,Enterprise,70,C,Inactive
CUST0982,Vertex Retail,Automotive,South,Kolkata,1500000,A. Sharma,Mid-Market,67,C,Active
CUST0983,Beta Industries,Healthcare,North,Bengaluru,2000000,R. Singh,SME,60,C,Active
CUST0984,Gamma Enterprises,FMCG,East,Bengaluru,2000000,V. Rao,Mid-Market,21,A,Active
CUST0985,Gamma Enterprises,Automotive,South,Pune,500000,A. Sharma,SME,56,C,Active
CUST0986,Nova Enterprises,Retail,South,Pune,750000,V. Rao,Mid-Market,72,D,Active
CUST0987,Global Logistics,Retail,West,Bengaluru,1500000,S. Kapoor,SME,75,D,Active
CUST0988,Alpha Industries,Automotive,South,Bengaluru,750000,S. Kapoor,SME,24,A,Active
CUST0989,Alpha Logistics,Construction,West,Pune,1500000,A. Sharma,SME,28,A,Active
CUST0990,Delta Solutions,IT Services,East,Chennai,3000000,S. Kapoor,SME,41,B,Active
CUST0991,Alpha Traders,Manufacturing,South,Chennai,2000000,K. Gupta,SME,36,B,Active
CUST0992,Zenith Pharma,Retail,North,Jaipur,250000,R. Singh,SME,34,B,Active
CUST0993,Gamma Enterprises,Construction,West,Kolkata,750000,P. Mehta,Enterprise,76,D,Active
CUST0994,Nova Foods,Automotive,West,Jaipur,750000,R. Singh,Mid-Market,37,B,Active
CUST0995,Nova Logistics,Pharma,East,Chennai,1500000,P. Mehta,SME,25,A,Active
CUST0996,Gamma Foods,Retail,East,Pune,3000000,K. Gupta,Enterprise,50,B,Active
CUST0997,Beta Foods,Construction,South,Pune,250000,V. Rao,Enterprise,23,A,Active
CUST0998,Vertex Retail,Automotive,East,Mumbai,1000000,R. Singh,Mid-Market,69,C,Active
CUST0999,Delta Foods,Retail,East,Pune,2000000,P. Mehta,Enterprise,34,B,Active
CUST1000,Vertex Industries,Retail,West,Chennai,1500000,N. Verma,Mid-Market,29,A,Active
